facility_id,drug_name,drug_category,nlem_level,quantity_available,unit,last_restocked,stock_status,critical_flag
MP-IND-SC-038,Azithromycin 500mg,Antibiotic,P,7,tablets,2026-04-12,IN_STOCK,False
MP-IND-SC-038,Ciprofloxacin 500mg,Antibiotic,P,10,tablets,2026-02-21,IN_STOCK,False
MP-IND-SC-038,Cotrimoxazole Paediatric,Antibiotic,P,6,tablets,2026-02-23,IN_STOCK,False
MP-IND-SC-038,Gentamicin Injection 80mg,Antibiotic,P,5,ampoules,2026-03-09,IN_STOCK,True
MP-IND-SC-038,Oxytocin Injection 5IU,Obstetric,P,8,ampoules,2026-02-17,IN_STOCK,True
MP-IND-SC-038,Misoprostol 200mcg,Obstetric,P,6,tablets,2026-03-24,IN_STOCK,True
MP-IND-SC-038,Magnesium Sulphate Injection 50%,Anticonvulsant,P,6,ampoules,2026-03-15,IN_STOCK,True
MP-IND-SC-038,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,9,ampoules,2026-02-24,IN_STOCK,True
MP-IND-SC-038,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-04-11,OUT_OF_STOCK,True
MP-IND-SC-038,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,0,ampoules,2026-02-19,OUT_OF_STOCK,True
MP-IND-SC-038,Paracetamol 500mg,Analgesic,P,3,tablets,2026-02-20,IN_STOCK,False
MP-IND-SC-038,Ibuprofen 400mg,NSAID,P,4,tablets,2026-04-12,IN_STOCK,False
MP-IND-SC-038,Diclofenac Sodium 50mg,NSAID,P,5,tablets,2026-02-19,IN_STOCK,False
MP-IND-SC-038,Salbutamol Inhaler 100mcg,Bronchodilator,P,3,inhalers,2026-02-19,IN_STOCK,False
MP-IND-SC-038,Dexamethasone Injection 4mg,Corticosteroid,P,9,ampoules,2026-03-15,IN_STOCK,True
MP-IND-SC-038,Prednisolone 5mg,Corticosteroid,P,3,tablets,2026-03-04,IN_STOCK,False
MP-IND-SC-038,Metformin 500mg,Antidiabetic,P,6,tablets,2026-02-25,IN_STOCK,False
MP-IND-SC-038,Glimepiride 1mg,Antidiabetic,P,9,tablets,2026-03-26,IN_STOCK,False
MP-IND-SC-038,Amlodipine 5mg,Antihypertensive,P,4,tablets,2026-03-21,IN_STOCK,False
MP-IND-SC-038,Enalapril 5mg,Antihypertensive,P,10,tablets,2026-02-27,IN_STOCK,False
MP-IND-SC-038,Tetanus Toxoid Injection,Vaccine,P,0,doses,2026-02-22,OUT_OF_STOCK,True
MP-IND-SC-038,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-03-10,OUT_OF_STOCK,True
MP-IND-SC-038,Anti-Rabies Vaccine (ARV),Vaccine,P,6,doses,2026-04-17,IN_STOCK,True
MP-IND-SC-039,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,4,vials,2026-03-15,IN_STOCK,True
MP-IND-SC-039,Artesunate Injection 60mg,Antimalarial,P,0,vials,2026-03-07,OUT_OF_STOCK,True
MP-IND-SC-039,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-02-25,OUT_OF_STOCK,True
MP-IND-SC-039,Chloroquine Phosphate 250mg,Antimalarial,P,8,tablets,2026-04-11,IN_STOCK,False
MP-IND-SC-039,Primaquine 7.5mg,Antimalarial,P,7,tablets,2026-04-01,IN_STOCK,False
MP-IND-SC-039,Dengue NS1 Antigen Test Kit,Diagnostic,P,8,kits,2026-03-09,IN_STOCK,True
MP-IND-SC-039,Normal Saline 0.9% (1L),IV Fluid,P,6,bottles,2026-03-22,IN_STOCK,True
MP-IND-SC-039,Ringer Lactate (1L),IV Fluid,P,5,bottles,2026-03-25,IN_STOCK,True
MP-IND-SC-039,ORS Packets (WHO formula),ORS,P,7,packets,2026-03-12,IN_STOCK,True
MP-IND-SC-039,Zinc Sulphate Dispersible 20mg,Micronutrient,P,9,tablets,2026-03-01,IN_STOCK,False
MP-IND-SC-039,Metronidazole 400mg,Antiprotozoal,P,4,tablets,2026-03-01,IN_STOCK,False
MP-IND-SC-039,Amoxicillin 500mg,Antibiotic,P,5,capsules,2026-04-11,IN_STOCK,False
MP-IND-SC-039,Azithromycin 500mg,Antibiotic,P,9,tablets,2026-02-26,IN_STOCK,False
MP-IND-SC-039,Ciprofloxacin 500mg,Antibiotic,P,3,tablets,2026-04-07,IN_STOCK,False
MP-IND-SC-039,Cotrimoxazole Paediatric,Antibiotic,P,3,tablets,2026-02-25,IN_STOCK,False
MP-IND-SC-039,Gentamicin Injection 80mg,Antibiotic,P,0,ampoules,2026-04-08,OUT_OF_STOCK,True
MP-IND-SC-039,Oxytocin Injection 5IU,Obstetric,P,4,ampoules,2026-04-13,IN_STOCK,True
MP-IND-SC-039,Misoprostol 200mcg,Obstetric,P,3,tablets,2026-03-02,IN_STOCK,True
MP-IND-SC-039,Magnesium Sulphate Injection 50%,Anticonvulsant,P,7,ampoules,2026-03-03,IN_STOCK,True
MP-IND-SC-039,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,1,ampoules,2026-03-08,LOW,True
MP-IND-SC-039,Hydrocortisone Injection 100mg,Corticosteroid,P,1,vials,2026-04-05,LOW,True
MP-IND-SC-039,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,0,ampoules,2026-03-10,OUT_OF_STOCK,True
MP-IND-SC-039,Paracetamol 500mg,Analgesic,P,6,tablets,2026-03-09,IN_STOCK,False
MP-IND-SC-039,Ibuprofen 400mg,NSAID,P,3,tablets,2026-03-25,IN_STOCK,False
MP-IND-SC-039,Diclofenac Sodium 50mg,NSAID,P,3,tablets,2026-04-07,IN_STOCK,False
MP-IND-SC-039,Salbutamol Inhaler 100mcg,Bronchodilator,P,1,inhalers,2026-02-27,LOW,False
MP-IND-SC-039,Dexamethasone Injection 4mg,Corticosteroid,P,9,ampoules,2026-03-11,IN_STOCK,True
MP-IND-SC-039,Prednisolone 5mg,Corticosteroid,P,3,tablets,2026-03-01,IN_STOCK,False
MP-IND-SC-039,Metformin 500mg,Antidiabetic,P,4,tablets,2026-03-13,IN_STOCK,False
MP-IND-SC-039,Glimepiride 1mg,Antidiabetic,P,8,tablets,2026-03-26,IN_STOCK,False
MP-IND-SC-039,Amlodipine 5mg,Antihypertensive,P,7,tablets,2026-04-03,IN_STOCK,False
MP-IND-SC-039,Enalapril 5mg,Antihypertensive,P,6,tablets,2026-03-19,IN_STOCK,False
MP-IND-SC-039,Tetanus Toxoid Injection,Vaccine,P,7,doses,2026-04-06,IN_STOCK,True
MP-IND-SC-039,Anti-Tetanus Serum (ATS),Antiserum,P,4,vials,2026-03-16,IN_STOCK,True
MP-IND-SC-039,Anti-Rabies Vaccine (ARV),Vaccine,P,7,doses,2026-02-20,IN_STOCK,True
MP-IND-SC-040,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,7,vials,2026-03-04,IN_STOCK,True
MP-IND-SC-040,Artesunate Injection 60mg,Antimalarial,P,10,vials,2026-02-27,IN_STOCK,True
MP-IND-SC-040,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-03-27,OUT_OF_STOCK,True
MP-IND-SC-040,Chloroquine Phosphate 250mg,Antimalarial,P,10,tablets,2026-03-05,IN_STOCK,False
MP-IND-SC-040,Primaquine 7.5mg,Antimalarial,P,3,tablets,2026-03-18,IN_STOCK,False
MP-IND-SC-040,Dengue NS1 Antigen Test Kit,Diagnostic,P,0,kits,2026-04-13,OUT_OF_STOCK,True
MP-IND-SC-040,Normal Saline 0.9% (1L),IV Fluid,P,6,bottles,2026-03-05,IN_STOCK,True
MP-IND-SC-040,Ringer Lactate (1L),IV Fluid,P,9,bottles,2026-03-26,IN_STOCK,True
MP-IND-SC-040,ORS Packets (WHO formula),ORS,P,1,packets,2026-04-02,LOW,True
MP-IND-SC-040,Zinc Sulphate Dispersible 20mg,Micronutrient,P,9,tablets,2026-03-05,IN_STOCK,False
MP-IND-SC-040,Metronidazole 400mg,Antiprotozoal,P,8,tablets,2026-04-13,IN_STOCK,False
MP-IND-SC-040,Amoxicillin 500mg,Antibiotic,P,5,capsules,2026-03-18,IN_STOCK,False
MP-IND-SC-040,Azithromycin 500mg,Antibiotic,P,6,tablets,2026-02-19,IN_STOCK,False
MP-IND-SC-040,Ciprofloxacin 500mg,Antibiotic,P,5,tablets,2026-03-01,IN_STOCK,False
MP-IND-SC-040,Cotrimoxazole Paediatric,Antibiotic,P,6,tablets,2026-03-17,IN_STOCK,False
MP-IND-SC-040,Gentamicin Injection 80mg,Antibiotic,P,6,ampoules,2026-02-21,IN_STOCK,True
MP-IND-SC-040,Oxytocin Injection 5IU,Obstetric,P,6,ampoules,2026-02-23,IN_STOCK,True
MP-IND-SC-040,Misoprostol 200mcg,Obstetric,P,4,tablets,2026-04-10,IN_STOCK,True
MP-IND-SC-040,Magnesium Sulphate Injection 50%,Anticonvulsant,P,10,ampoules,2026-03-09,IN_STOCK,True
MP-IND-SC-040,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,0,ampoules,2026-02-22,OUT_OF_STOCK,True
MP-IND-SC-040,Hydrocortisone Injection 100mg,Corticosteroid,P,1,vials,2026-03-25,LOW,True
MP-IND-SC-040,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,7,ampoules,2026-03-17,IN_STOCK,True
MP-IND-SC-040,Paracetamol 500mg,Analgesic,P,7,tablets,2026-03-23,IN_STOCK,False
MP-IND-SC-040,Ibuprofen 400mg,NSAID,P,5,tablets,2026-04-14,IN_STOCK,False
MP-IND-SC-040,Diclofenac Sodium 50mg,NSAID,P,9,tablets,2026-03-18,IN_STOCK,False
MP-IND-SC-040,Salbutamol Inhaler 100mcg,Bronchodilator,P,3,inhalers,2026-03-16,IN_STOCK,False
MP-IND-SC-040,Dexamethasone Injection 4mg,Corticosteroid,P,5,ampoules,2026-03-19,IN_STOCK,True
MP-IND-SC-040,Prednisolone 5mg,Corticosteroid,P,10,tablets,2026-03-28,IN_STOCK,False
MP-IND-SC-040,Metformin 500mg,Antidiabetic,P,3,tablets,2026-03-05,IN_STOCK,False
MP-IND-SC-040,Glimepiride 1mg,Antidiabetic,P,4,tablets,2026-03-28,IN_STOCK,False
MP-IND-SC-040,Amlodipine 5mg,Antihypertensive,P,7,tablets,2026-04-06,IN_STOCK,False
MP-IND-SC-040,Enalapril 5mg,Antihypertensive,P,6,tablets,2026-03-31,IN_STOCK,False
MP-IND-SC-040,Tetanus Toxoid Injection,Vaccine,P,8,doses,2026-04-06,IN_STOCK,True
MP-IND-SC-040,Anti-Tetanus Serum (ATS),Antiserum,P,8,vials,2026-03-25,IN_STOCK,True
MP-IND-SC-040,Anti-Rabies Vaccine (ARV),Vaccine,P,5,doses,2026-03-12,IN_STOCK,True
MP-IND-SC-041,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,0,vials,2026-03-12,OUT_OF_STOCK,True
MP-IND-SC-041,Artesunate Injection 60mg,Antimalarial,P,7,vials,2026-02-25,IN_STOCK,True
MP-IND-SC-041,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-03-21,OUT_OF_STOCK,True
MP-IND-SC-041,Chloroquine Phosphate 250mg,Antimalarial,P,6,tablets,2026-04-08,IN_STOCK,False
MP-IND-SC-041,Primaquine 7.5mg,Antimalarial,P,5,tablets,2026-03-18,IN_STOCK,False
MP-IND-SC-041,Dengue NS1 Antigen Test Kit,Diagnostic,P,10,kits,2026-04-09,IN_STOCK,True
MP-IND-SC-041,Normal Saline 0.9% (1L),IV Fluid,P,8,bottles,2026-02-26,IN_STOCK,True
MP-IND-SC-041,Ringer Lactate (1L),IV Fluid,P,3,bottles,2026-03-23,IN_STOCK,True
MP-IND-SC-041,ORS Packets (WHO formula),ORS,P,0,packets,2026-04-07,OUT_OF_STOCK,True
MP-IND-SC-041,Zinc Sulphate Dispersible 20mg,Micronutrient,P,1,tablets,2026-03-18,LOW,False
MP-IND-SC-041,Metronidazole 400mg,Antiprotozoal,P,4,tablets,2026-03-20,IN_STOCK,False
MP-IND-SC-041,Amoxicillin 500mg,Antibiotic,P,7,capsules,2026-03-25,IN_STOCK,False
MP-IND-SC-041,Azithromycin 500mg,Antibiotic,P,7,tablets,2026-03-26,IN_STOCK,False
MP-IND-SC-041,Ciprofloxacin 500mg,Antibiotic,P,1,tablets,2026-03-26,LOW,False
MP-IND-SC-041,Cotrimoxazole Paediatric,Antibiotic,P,6,tablets,2026-03-12,IN_STOCK,False
MP-IND-SC-041,Gentamicin Injection 80mg,Antibiotic,P,5,ampoules,2026-02-27,IN_STOCK,True
MP-IND-SC-041,Oxytocin Injection 5IU,Obstetric,P,10,ampoules,2026-02-27,IN_STOCK,True
MP-IND-SC-041,Misoprostol 200mcg,Obstetric,P,9,tablets,2026-03-09,IN_STOCK,True
MP-IND-SC-041,Magnesium Sulphate Injection 50%,Anticonvulsant,P,5,ampoules,2026-02-21,IN_STOCK,True
MP-IND-SC-041,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,0,ampoules,2026-02-25,OUT_OF_STOCK,True
MP-IND-SC-041,Hydrocortisone Injection 100mg,Corticosteroid,P,9,vials,2026-02-22,IN_STOCK,True
MP-IND-SC-041,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,1,ampoules,2026-04-03,LOW,True
MP-IND-SC-041,Paracetamol 500mg,Analgesic,P,7,tablets,2026-03-03,IN_STOCK,False
MP-IND-SC-041,Ibuprofen 400mg,NSAID,P,9,tablets,2026-03-31,IN_STOCK,False
MP-IND-SC-041,Diclofenac Sodium 50mg,NSAID,P,8,tablets,2026-03-01,IN_STOCK,False
MP-IND-SC-041,Salbutamol Inhaler 100mcg,Bronchodilator,P,10,inhalers,2026-03-22,IN_STOCK,False
MP-IND-SC-041,Dexamethasone Injection 4mg,Corticosteroid,P,0,ampoules,2026-02-22,OUT_OF_STOCK,True
MP-IND-SC-041,Prednisolone 5mg,Corticosteroid,P,1,tablets,2026-03-06,LOW,False
MP-IND-SC-041,Metformin 500mg,Antidiabetic,P,4,tablets,2026-04-04,IN_STOCK,False
MP-IND-SC-041,Glimepiride 1mg,Antidiabetic,P,4,tablets,2026-04-11,IN_STOCK,False
MP-IND-SC-041,Amlodipine 5mg,Antihypertensive,P,1,tablets,2026-03-13,LOW,False
MP-IND-SC-041,Enalapril 5mg,Antihypertensive,P,1,tablets,2026-03-15,LOW,False
MP-IND-SC-041,Tetanus Toxoid Injection,Vaccine,P,1,doses,2026-03-09,LOW,True
MP-IND-SC-041,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-03-07,OUT_OF_STOCK,True
MP-IND-SC-041,Anti-Rabies Vaccine (ARV),Vaccine,P,6,doses,2026-04-02,IN_STOCK,True
MP-IND-SC-042,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,5,vials,2026-04-09,IN_STOCK,True
MP-IND-SC-042,Artesunate Injection 60mg,Antimalarial,P,3,vials,2026-03-06,IN_STOCK,True
MP-IND-SC-042,Artemether-Lumefantrine Tablets,Antimalarial,P,10,tablets,2026-03-19,IN_STOCK,True
MP-IND-SC-042,Chloroquine Phosphate 250mg,Antimalarial,P,7,tablets,2026-03-13,IN_STOCK,False
MP-IND-SC-042,Primaquine 7.5mg,Antimalarial,P,5,tablets,2026-03-11,IN_STOCK,False
MP-IND-SC-042,Dengue NS1 Antigen Test Kit,Diagnostic,P,9,kits,2026-03-15,IN_STOCK,True
MP-IND-SC-042,Normal Saline 0.9% (1L),IV Fluid,P,8,bottles,2026-03-18,IN_STOCK,True
MP-IND-SC-042,Ringer Lactate (1L),IV Fluid,P,10,bottles,2026-03-29,IN_STOCK,True
MP-IND-SC-042,ORS Packets (WHO formula),ORS,P,7,packets,2026-04-17,IN_STOCK,True
MP-IND-SC-042,Zinc Sulphate Dispersible 20mg,Micronutrient,P,1,tablets,2026-03-26,LOW,False
MP-IND-SC-042,Metronidazole 400mg,Antiprotozoal,P,3,tablets,2026-03-04,IN_STOCK,False
MP-IND-SC-042,Amoxicillin 500mg,Antibiotic,P,10,capsules,2026-03-29,IN_STOCK,False
MP-IND-SC-042,Azithromycin 500mg,Antibiotic,P,1,tablets,2026-02-25,LOW,False
MP-IND-SC-042,Ciprofloxacin 500mg,Antibiotic,P,6,tablets,2026-02-26,IN_STOCK,False
MP-IND-SC-042,Cotrimoxazole Paediatric,Antibiotic,P,1,tablets,2026-04-05,LOW,False
MP-IND-SC-042,Gentamicin Injection 80mg,Antibiotic,P,9,ampoules,2026-04-02,IN_STOCK,True
MP-IND-SC-042,Oxytocin Injection 5IU,Obstetric,P,0,ampoules,2026-03-01,OUT_OF_STOCK,True
MP-IND-SC-042,Misoprostol 200mcg,Obstetric,P,6,tablets,2026-04-01,IN_STOCK,True
MP-IND-SC-042,Magnesium Sulphate Injection 50%,Anticonvulsant,P,0,ampoules,2026-03-08,OUT_OF_STOCK,True
MP-IND-SC-042,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,0,ampoules,2026-02-28,OUT_OF_STOCK,True
MP-IND-SC-042,Hydrocortisone Injection 100mg,Corticosteroid,P,7,vials,2026-03-30,IN_STOCK,True
MP-IND-SC-042,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,7,ampoules,2026-03-22,IN_STOCK,True
MP-IND-SC-042,Paracetamol 500mg,Analgesic,P,4,tablets,2026-04-06,IN_STOCK,False
MP-IND-SC-042,Ibuprofen 400mg,NSAID,P,4,tablets,2026-03-08,IN_STOCK,False
MP-IND-SC-042,Diclofenac Sodium 50mg,NSAID,P,10,tablets,2026-03-31,IN_STOCK,False
MP-IND-SC-042,Salbutamol Inhaler 100mcg,Bronchodilator,P,10,inhalers,2026-04-05,IN_STOCK,False
MP-IND-SC-042,Dexamethasone Injection 4mg,Corticosteroid,P,3,ampoules,2026-04-06,IN_STOCK,True
MP-IND-SC-042,Prednisolone 5mg,Corticosteroid,P,7,tablets,2026-03-31,IN_STOCK,False
MP-IND-SC-042,Metformin 500mg,Antidiabetic,P,10,tablets,2026-03-02,IN_STOCK,False
MP-IND-SC-042,Glimepiride 1mg,Antidiabetic,P,1,tablets,2026-04-08,LOW,False
MP-IND-SC-042,Amlodipine 5mg,Antihypertensive,P,1,tablets,2026-03-27,LOW,False
MP-IND-SC-042,Enalapril 5mg,Antihypertensive,P,10,tablets,2026-03-25,IN_STOCK,False
MP-IND-SC-042,Tetanus Toxoid Injection,Vaccine,P,8,doses,2026-04-12,IN_STOCK,True
MP-IND-SC-042,Anti-Tetanus Serum (ATS),Antiserum,P,3,vials,2026-03-31,IN_STOCK,True
MP-IND-SC-042,Anti-Rabies Vaccine (ARV),Vaccine,P,1,doses,2026-04-06,LOW,True
MP-DEW-SC-043,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,0,vials,2026-02-23,OUT_OF_STOCK,True
MP-DEW-SC-043,Artesunate Injection 60mg,Antimalarial,P,3,vials,2026-04-10,IN_STOCK,True
MP-DEW-SC-043,Artemether-Lumefantrine Tablets,Antimalarial,P,9,tablets,2026-02-27,IN_STOCK,True
MP-DEW-SC-043,Chloroquine Phosphate 250mg,Antimalarial,P,6,tablets,2026-03-01,IN_STOCK,False
MP-DEW-SC-043,Primaquine 7.5mg,Antimalarial,P,6,tablets,2026-03-19,IN_STOCK,False
MP-DEW-SC-043,Dengue NS1 Antigen Test Kit,Diagnostic,P,1,kits,2026-03-18,LOW,True
MP-DEW-SC-043,Normal Saline 0.9% (1L),IV Fluid,P,8,bottles,2026-04-07,IN_STOCK,True
MP-DEW-SC-043,Ringer Lactate (1L),IV Fluid,P,1,bottles,2026-04-01,LOW,True
MP-DEW-SC-043,ORS Packets (WHO formula),ORS,P,8,packets,2026-02-20,IN_STOCK,True
MP-DEW-SC-043,Zinc Sulphate Dispersible 20mg,Micronutrient,P,1,tablets,2026-04-10,LOW,False
MP-DEW-SC-043,Metronidazole 400mg,Antiprotozoal,P,9,tablets,2026-03-28,IN_STOCK,False
MP-DEW-SC-043,Amoxicillin 500mg,Antibiotic,P,1,capsules,2026-03-11,LOW,False
MP-DEW-SC-043,Azithromycin 500mg,Antibiotic,P,6,tablets,2026-04-17,IN_STOCK,False
MP-DEW-SC-043,Ciprofloxacin 500mg,Antibiotic,P,10,tablets,2026-03-04,IN_STOCK,False
MP-DEW-SC-043,Cotrimoxazole Paediatric,Antibiotic,P,8,tablets,2026-02-27,IN_STOCK,False
MP-DEW-SC-043,Gentamicin Injection 80mg,Antibiotic,P,0,ampoules,2026-04-07,OUT_OF_STOCK,True
MP-DEW-SC-043,Oxytocin Injection 5IU,Obstetric,P,8,ampoules,2026-02-17,IN_STOCK,True
MP-DEW-SC-043,Misoprostol 200mcg,Obstetric,P,3,tablets,2026-04-14,IN_STOCK,True
MP-DEW-SC-043,Magnesium Sulphate Injection 50%,Anticonvulsant,P,4,ampoules,2026-04-09,IN_STOCK,True
MP-DEW-SC-043,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,8,ampoules,2026-02-25,IN_STOCK,True
MP-DEW-SC-043,Hydrocortisone Injection 100mg,Corticosteroid,P,3,vials,2026-03-04,IN_STOCK,True
MP-DEW-SC-043,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,7,ampoules,2026-02-19,IN_STOCK,True
MP-DEW-SC-043,Paracetamol 500mg,Analgesic,P,1,tablets,2026-03-13,LOW,False
MP-DEW-SC-043,Ibuprofen 400mg,NSAID,P,10,tablets,2026-04-05,IN_STOCK,False
MP-DEW-SC-043,Diclofenac Sodium 50mg,NSAID,P,8,tablets,2026-03-28,IN_STOCK,False
MP-DEW-SC-043,Salbutamol Inhaler 100mcg,Bronchodilator,P,7,inhalers,2026-02-21,IN_STOCK,False
MP-DEW-SC-043,Dexamethasone Injection 4mg,Corticosteroid,P,5,ampoules,2026-04-13,IN_STOCK,True
MP-DEW-SC-043,Prednisolone 5mg,Corticosteroid,P,10,tablets,2026-03-30,IN_STOCK,False
MP-DEW-SC-043,Metformin 500mg,Antidiabetic,P,8,tablets,2026-03-19,IN_STOCK,False
MP-DEW-SC-043,Glimepiride 1mg,Antidiabetic,P,1,tablets,2026-03-02,LOW,False
MP-DEW-SC-043,Amlodipine 5mg,Antihypertensive,P,3,tablets,2026-03-09,IN_STOCK,False
MP-DEW-SC-043,Enalapril 5mg,Antihypertensive,P,6,tablets,2026-03-28,IN_STOCK,False
MP-DEW-SC-043,Tetanus Toxoid Injection,Vaccine,P,9,doses,2026-04-05,IN_STOCK,True
MP-DEW-SC-043,Anti-Tetanus Serum (ATS),Antiserum,P,5,vials,2026-03-09,IN_STOCK,True
MP-DEW-SC-043,Anti-Rabies Vaccine (ARV),Vaccine,P,8,doses,2026-04-10,IN_STOCK,True
MP-UJJ-SC-044,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,0,vials,2026-03-06,OUT_OF_STOCK,True
MP-UJJ-SC-044,Artesunate Injection 60mg,Antimalarial,P,0,vials,2026-02-23,OUT_OF_STOCK,True
MP-UJJ-SC-044,Artemether-Lumefantrine Tablets,Antimalarial,P,3,tablets,2026-04-05,IN_STOCK,True
MP-UJJ-SC-044,Chloroquine Phosphate 250mg,Antimalarial,P,6,tablets,2026-04-11,IN_STOCK,False
MP-UJJ-SC-044,Primaquine 7.5mg,Antimalarial,P,1,tablets,2026-03-06,LOW,False
MP-UJJ-SC-044,Dengue NS1 Antigen Test Kit,Diagnostic,P,7,kits,2026-04-14,IN_STOCK,True
MP-UJJ-SC-044,Normal Saline 0.9% (1L),IV Fluid,P,4,bottles,2026-04-17,IN_STOCK,True
MP-UJJ-SC-044,Ringer Lactate (1L),IV Fluid,P,10,bottles,2026-02-17,IN_STOCK,True
MP-UJJ-SC-044,ORS Packets (WHO formula),ORS,P,1,packets,2026-03-25,LOW,True
MP-UJJ-SC-044,Zinc Sulphate Dispersible 20mg,Micronutrient,P,9,tablets,2026-02-24,IN_STOCK,False
MP-UJJ-SC-044,Metronidazole 400mg,Antiprotozoal,P,3,tablets,2026-02-24,IN_STOCK,False
MP-UJJ-SC-044,Amoxicillin 500mg,Antibiotic,P,3,capsules,2026-03-02,IN_STOCK,False
MP-UJJ-SC-044,Azithromycin 500mg,Antibiotic,P,1,tablets,2026-04-13,LOW,False
MP-UJJ-SC-044,Ciprofloxacin 500mg,Antibiotic,P,4,tablets,2026-04-11,IN_STOCK,False
MP-UJJ-SC-044,Cotrimoxazole Paediatric,Antibiotic,P,9,tablets,2026-04-05,IN_STOCK,False
MP-UJJ-SC-044,Gentamicin Injection 80mg,Antibiotic,P,0,ampoules,2026-03-06,OUT_OF_STOCK,True
MP-UJJ-SC-044,Oxytocin Injection 5IU,Obstetric,P,0,ampoules,2026-03-08,OUT_OF_STOCK,True
MP-UJJ-SC-044,Misoprostol 200mcg,Obstetric,P,9,tablets,2026-03-01,IN_STOCK,True
MP-UJJ-SC-044,Magnesium Sulphate Injection 50%,Anticonvulsant,P,0,ampoules,2026-03-08,OUT_OF_STOCK,True
MP-UJJ-SC-044,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,9,ampoules,2026-02-20,IN_STOCK,True
MP-UJJ-SC-044,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-02-26,OUT_OF_STOCK,True
MP-UJJ-SC-044,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,0,ampoules,2026-03-23,OUT_OF_STOCK,True
MP-UJJ-SC-044,Paracetamol 500mg,Analgesic,P,5,tablets,2026-03-14,IN_STOCK,False
MP-UJJ-SC-044,Ibuprofen 400mg,NSAID,P,10,tablets,2026-02-17,IN_STOCK,False
MP-UJJ-SC-044,Diclofenac Sodium 50mg,NSAID,P,8,tablets,2026-03-13,IN_STOCK,False
MP-UJJ-SC-044,Salbutamol Inhaler 100mcg,Bronchodilator,P,8,inhalers,2026-02-22,IN_STOCK,False
MP-UJJ-SC-044,Dexamethasone Injection 4mg,Corticosteroid,P,9,ampoules,2026-02-24,IN_STOCK,True
MP-UJJ-SC-044,Prednisolone 5mg,Corticosteroid,P,6,tablets,2026-03-12,IN_STOCK,False
MP-UJJ-SC-044,Metformin 500mg,Antidiabetic,P,9,tablets,2026-02-27,IN_STOCK,False
MP-UJJ-SC-044,Glimepiride 1mg,Antidiabetic,P,7,tablets,2026-03-25,IN_STOCK,False
MP-UJJ-SC-044,Amlodipine 5mg,Antihypertensive,P,10,tablets,2026-03-23,IN_STOCK,False
MP-UJJ-SC-044,Enalapril 5mg,Antihypertensive,P,1,tablets,2026-03-30,LOW,False
MP-UJJ-SC-044,Tetanus Toxoid Injection,Vaccine,P,7,doses,2026-04-17,IN_STOCK,True
MP-UJJ-SC-044,Anti-Tetanus Serum (ATS),Antiserum,P,8,vials,2026-04-16,IN_STOCK,True
MP-UJJ-SC-044,Anti-Rabies Vaccine (ARV),Vaccine,P,7,doses,2026-02-18,IN_STOCK,True
